id,name,priority,who,time,status
T1382,Accusamus ratione,SHOULD,Natasha,15,DONE
T1383,Similique laborum incidunt voluptatibus minima maxime cumque voluptates,WISH,Natasha,1,DONE
T1384,Natus quaerat blanditiis iure praesentium,COULD,Joe,2,DONE
T1385,Vero modi provident,WISH,Joe,2,DONE
T1386,Ullam velit fugiat vitae nemo,COULD,Joe,15,DONE
T1387,Modi ab,WISH,Joe,15,DONE
T1388,Harum illum repudiandae,COULD,Mike,15,DONE
T1389,Sed praesentium,COULD,Mike,10,DONE
T1390,Aliquid consequatur,WISH,Mike,15,DONE
T1391,Nesciunt sequi harum,WISH,Mike,1,DONE
T1392,Reiciendis rerum qui dolorum quisquam magni rerum eum,WISH,Joe,10,DONE
T1393,Temporibus nesciunt iste eligendi nihil autem excepturi deleniti,SHOULD,Natasha,2,DONE
T1394,Nihil repudiandae sunt fuga libero culpa magnam sunt,MUST,Natasha,10,TODO
T1395,Saepe sapiente mollitia est labore sunt sed,COULD,Natasha,10,DONE
T1396,Officiis iusto,COULD,Joe,7,DONE
T1397,Quidem neque illo ea,WISH,Natasha,2,DONE
T1398,Maiores facere pariatur,SHOULD,Joe,10,DONE
T1399,Reiciendis voluptatibus sit dicta impedit,MUST,Mike,15,DONE
T1400,Sint voluptates cumque molestiae,SHOULD,Joe,10,DONE
T1401,Molestiae eveniet modi necessitatibus odit,COULD,Mike,2,TODO
T1402,Fugiat veniam fugit eos,WISH,Joe,15,TODO
T1403,Porro perspiciatis nam quas quibusdam,SHOULD,Joe,7,TODO
T1404,Possimus rerum ratione,SHOULD,Joe,15,TODO
T1405,Quasi animi velit tempore praesentium expedita occaecati cupiditate,MUST,Joe,1,DONE
T1406,Cumque veniam repudiandae,WISH,Natasha,1,TODO
T1407,Fugiat reprehenderit placeat,COULD,Mike,15,TODO
T1408,Error natus officia aspernatur,SHOULD,Natasha,10,DOING
T1409,Sit qui labore,COULD,Joe,1,DONE
T1410,Neque,MUST,Natasha,10,DONE
T1411,Molestiae nostrum quod temporibus provident vitae,WISH,Natasha,7,TODO
T1412,Delectus molestias quasi,COULD,Joe,15,DONE
T1413,Quas quibusdam quibusdam aliquam dolorum laborum laudantium ab corporis,WISH,Joe,2,DONE
T1414,Perferendis et iure omnis quibusdam quod maiores accusantium facilis,WISH,Joe,15,DONE
T1415,Molestiae repellat,WISH,Joe,1,DONE
T1416,Repellendus exercitationem mollitia id dolore dignissimos tempora,SHOULD,Mike,7,DONE
T1417,Quam dolore id dolorum repudiandae natus,SHOULD,Mike,2,DONE
T1418,Et deleniti eaque vitae mollitia,SHOULD,Joe,2,DONE
T1419,Beatae saepe,COULD,Natasha,1,TODO
T1420,Velit deserunt similique asperiores a error,COULD,Natasha,15,DONE
T1421,Eius saepe quos,WISH,Joe,15,DONE
T1422,Quasi reiciendis id a,WISH,Joe,10,DONE
T1423,Veniam aliquam exercitationem explicabo magni perferendis,WISH,Mike,2,TODO
T1424,Accusamus excepturi vitae facilis perferendis repudiandae doloremque blanditiis,WISH,Joe,7,DOING
T1425,Amet animi est mollitia alias at,COULD,Natasha,1,DONE
T1426,Odio voluptatem labore voluptate tenetur facere,SHOULD,Natasha,2,DONE
T1427,Autem culpa laboriosam odit,COULD,Mike,10,DONE
T1428,Harum enim,COULD,Joe,1,DONE
T1429,Officia asperiores quibusdam sapiente repellat dolorum sequi,MUST,Joe,15,DONE
T1430,Sint ullam blanditiis,COULD,Natasha,10,DONE
T1431,Vel voluptatum quidem,COULD,Joe,2,DOING
T1432,Praesentium nesciunt culpa labore accusamus veritatis,WISH,Natasha,1,TODO
T1433,Illum eligendi fuga sed,SHOULD,Natasha,15,TODO
T1434,Quasi cupiditate iure,COULD,Natasha,10,DONE
T1435,Iste veritatis velit adipisci sit facilis,COULD,Mike,10,DONE
T1436,Voluptatibus maxime beatae quasi laborum labore,WISH,Joe,15,DONE
T1437,Quasi praesentium similique sapiente,COULD,Joe,1,TODO
T1438,Quam libero expedita necessitatibus nemo doloremque incidunt accusamus,SHOULD,Joe,15,DOING
T1439,Beatae aliquam temporibus dolorum reprehenderit velit,COULD,Joe,10,TODO
T1440,Excepturi excepturi nisi est,SHOULD,Natasha,1,DONE
T1441,Est tempore iste excepturi dolorum ipsum,COULD,Joe,15,DONE
T1442,Pariatur vero sed quidem,COULD,Joe,2,DONE
T1443,Corrupti eius aperiam placeat,SHOULD,Joe,10,DONE
T1444,Similique quibusdam consectetur omnis reiciendis neque omnis voluptas,SHOULD,Mike,7,DONE
T1445,Asperiores similique natus ipsa,COULD,Natasha,1,DONE
T1446,Consequuntur animi odio,COULD,Mike,1,DONE
T1447,Tenetur animi omnis voluptatum distinctio,MUST,Joe,1,DONE
T1448,Delectus eveniet distinctio tempore porro beatae,SHOULD,Joe,7,DONE
T1449,Eaque repellendus recusandae,MUST,Joe,1,DONE
T1450,Quam enim esse,MUST,Mike,10,DONE
T1451,Architecto sint nesciunt voluptatum voluptate commodi optio voluptas eos,SHOULD,Mike,7,DONE
T1452,Molestias unde numquam,COULD,Natasha,1,DOING
T1453,Maiores quasi placeat vel similique id nesciunt reprehenderit distinctio tenetur,WISH,Joe,7,DONE
T1454,Consequatur maxime delectus,COULD,Joe,15,DONE
T1455,Quod modi ut quod vero atque,SHOULD,Joe,1,TODO
T1456,Repudiandae iste soluta animi consectetur animi,WISH,Joe,2,DONE
T1457,Distinctio suscipit pariatur,WISH,Joe,7,DONE
T1458,Ratione similique sint,SHOULD,Natasha,10,DONE
T1459,Quasi rem quaerat quia sint,SHOULD,Natasha,2,DONE
T1460,Corporis excepturi repellat alias tempore hic,SHOULD,Mike,10,DOING
T1461,Illo ratione inventore eos perferendis,COULD,Natasha,1,DOING
T1462,Saepe voluptatum molestias,WISH,Joe,1,DONE
T1463,Sapiente dolorem blanditiis,COULD,Natasha,7,TODO
T1464,Vel nemo voluptatibus fugit necessitatibus neque amet dignissimos,WISH,Joe,10,DONE
T1465,Id veritatis quia nobis adipisci,COULD,Natasha,10,DONE
T1466,Veniam nostrum iste magni expedita reprehenderit cupiditate nemo,COULD,Natasha,10,DONE
T1467,Ducimus quos eum soluta tempora possimus ipsa alias,WISH,Mike,1,DONE
T1468,Quos dolorem esse soluta quaerat,SHOULD,Joe,2,TODO
T1469,Quibusdam ratione ad quasi architecto accusantium,COULD,Joe,15,DONE
T1470,Repellendus molestias id quibusdam laborum rem ad animi pariatur cupiditate perferendis,COULD,Mike,7,TODO
T1471,Necessitatibus nulla cumque suscipit corrupti velit delectus nisi consectetur,COULD,Joe,10,TODO
T1472,Natus,WISH,Natasha,2,DONE
T1473,Quas ad quisquam commodi atque,WISH,Mike,2,DONE
T1474,Natus voluptatem dolorem adipisci,MUST,Joe,10,DONE
T1475,Consectetur magnam reprehenderit,COULD,Joe,1,DONE
T1476,Rem nisi suscipit unde animi,WISH,Natasha,2,DONE
T1477,Expedita beatae,COULD,Mike,4,DONE
T1478,Maiores quaerat enim illo,WISH,Joe,1,DOING
T1479,Ratione earum vero,SHOULD,Joe,10,DONE
T1480,Sunt consequuntur ratione autem iste recusandae,COULD,Mike,7,TODO
T1481,Autem rerum non enim nesciunt,SHOULD,Mike,1,DONE
T1482,Tenetur corporis eius impedit autem dolor saepe enim id,COULD,Mike,15,DONE
T1483,Vero asperiores excepturi neque ipsa,WISH,Natasha,7,DONE
T1484,Deserunt molestias quis at excepturi labore libero vero,SHOULD,Joe,2,TODO
T1485,Quod sit animi exercitationem ex,COULD,Joe,1,DONE
T1486,Ipsa exercitationem mollitia non est,WISH,Natasha,2,DONE
T1487,Ipsum ad,COULD,Joe,1,DONE
T1488,Eligendi architecto,WISH,Natasha,15,DONE
T1489,A magnam voluptatibus enim optio quis culpa,COULD,Joe,1,DONE
T1490,Ad quisquam quasi explicabo voluptatibus,SHOULD,Natasha,4,DONE
T1491,Porro omnis dolorum quam qui maxime voluptates quod,COULD,Joe,10,DONE
T1492,Possimus illo,WISH,Natasha,1,DONE
T1493,Amet eius exercitationem hic,SHOULD,Joe,4,DONE
T1494,Commodi,WISH,Natasha,7,TODO
T1495,Enim aliquid asperiores dolores inventore,COULD,Joe,10,DONE
T1496,In doloribus similique sint vitae occaecati,COULD,Joe,7,TODO
T1497,Perspiciatis corporis facere provident aperiam eos,WISH,Joe,1,DONE
T1498,Sunt quasi consequuntur inventore,SHOULD,Joe,1,DOING
T1499,Sequi praesentium quisquam est voluptate esse,SHOULD,Mike,10,DONE
T1500,Natus ea dolores culpa libero veniam ducimus odit animi,MUST,Natasha,1,DONE
T1501,Asperiores quis ea possimus dolore,COULD,Natasha,7,TODO
T1502,Exercitationem debitis omnis aut similique repellendus magni,COULD,Natasha,10,TODO
T1503,Natus ipsum ratione ad dolores commodi,SHOULD,Natasha,1,DONE
T1504,Magni mollitia id perferendis fugit asperiores maxime,MUST,Joe,7,DONE
T1505,Temporibus veniam libero dignissimos sapiente recusandae,SHOULD,Joe,1,DONE
T1506,Quis id,SHOULD,Mike,10,DONE
T1507,Vero eveniet,WISH,Mike,10,DONE
T1508,Blanditiis quibusdam autem ullam,WISH,Joe,2,DONE
T1509,Provident quaerat,COULD,Joe,10,DONE
T1510,Animi ab magnam temporibus,WISH,Joe,1,DONE
T1511,Velit reprehenderit nobis fuga ea voluptatibus omnis,COULD,Joe,10,DONE
T1512,Quod animi voluptatibus in,COULD,Natasha,2,DONE
T1513,Unde dolore nobis earum amet,COULD,Joe,2,DONE
T1514,Consequatur sequi tempore vero eius consequatur,COULD,Joe,2,DONE
T1515,Maxime consequatur ex assumenda omnis mollitia,MUST,Joe,10,DONE
T1516,Repellat natus cum ipsam,WISH,Joe,15,DOING
T1517,Unde praesentium amet nobis quo totam,SHOULD,Natasha,1,DONE
T1518,Labore quae quisquam,COULD,Joe,10,TODO
T1519,Fuga natus excepturi et unde quas provident,WISH,Joe,10,DOING
T1520,Aspernatur nesciunt necessitatibus reprehenderit quia,COULD,Mike,10,TODO
T1521,Laboriosam veniam,COULD,Mike,1,DONE
T1522,Enim repellendus tempore voluptas quam incidunt esse amet fugiat rerum,MUST,Natasha,2,DONE
T1523,Modi porro exercitationem harum quidem rem eos pariatur,COULD,Joe,1,DONE
T1524,Nihil error molestiae beatae quae,COULD,Natasha,2,DOING
T1525,Reprehenderit voluptas laudantium quae voluptatem error repudiandae cumque,WISH,Natasha,10,DONE
T1526,Cupiditate odit corporis quam modi doloremque,COULD,Natasha,15,DONE
T1527,Aliquam excepturi molestiae hic dolore,MUST,Joe,1,DONE
T1528,Cupiditate similique eaque velit voluptatibus harum,COULD,Mike,1,TODO
T1529,Rerum distinctio excepturi dicta nam adipisci,MUST,Joe,2,TODO
T1530,Pariatur non adipisci nihil omnis non nesciunt maiores,WISH,Natasha,7,DONE
T1531,Iste consectetur quas inventore,WISH,Natasha,10,DONE
T1532,Minima voluptas eaque ipsa accusamus,COULD,Joe,15,DONE
T1533,Voluptatum possimus illo,COULD,Joe,4,DONE
T1534,Non voluptatum eius id eaque corrupti,MUST,Joe,15,DONE
T1535,Tempore veniam culpa eveniet,WISH,Joe,1,DONE
T1536,Provident ducimus quidem esse rem culpa vitae numquam,WISH,Joe,1,DOING
T1537,Laboriosam ducimus nisi minus odit,COULD,Joe,15,TODO
T1538,Fuga consequatur hic hic voluptatibus et alias eveniet incidunt at,SHOULD,Mike,7,DONE
T1539,Natus natus voluptatibus illum eveniet,SHOULD,Joe,10,DONE
T1540,Fugit odio,WISH,Natasha,10,TODO
T1541,Voluptatum dolores,WISH,Joe,2,DONE
T1542,Voluptatem et,COULD,Mike,10,DONE
T1543,Ratione nisi esse dignissimos omnis placeat in eligendi occaecati,COULD,Natasha,1,DONE
T1544,Dolor deleniti facilis excepturi fugiat quidem nihil,SHOULD,Joe,10,DOING
T1545,Quam odit accusantium perferendis,COULD,Mike,10,DONE
T1546,Sit debitis vero quo,WISH,Natasha,7,DONE
T1547,Commodi temporibus quis tenetur eum sit,COULD,Joe,10,DONE
T1548,Ut accusamus illo tempora maxime,SHOULD,Joe,15,DONE
T1549,Veniam laboriosam animi,WISH,Natasha,15,TODO
T1550,Iure et dolore eos quis odit,COULD,Mike,15,DONE
T1551,Excepturi hic corporis,SHOULD,Joe,2,DONE
T1552,Et culpa occaecati minima atque eveniet,SHOULD,Joe,10,DONE
T1553,Explicabo ipsa libero,SHOULD,Natasha,1,TODO
T1554,Ab vitae ipsum facere ipsam quasi quo,COULD,Joe,15,DONE
T1555,Natus aut deleniti facere,COULD,Joe,7,DONE
T1556,Ullam qui temporibus,WISH,Joe,15,TODO
T1557,Rerum quibusdam tenetur odio,MUST,Joe,2,DONE
T1558,Soluta accusantium consequuntur eveniet sed maxime excepturi soluta,COULD,Mike,15,TODO
T1559,Eaque ab sapiente omnis maxime,COULD,Joe,1,DOING
T1560,Harum vero,COULD,Joe,10,DONE
T1561,Dolore qui ratione eligendi dicta quos,COULD,Natasha,15,DONE
T1562,Quidem veritatis,MUST,Joe,10,DONE
T1563,Fugit nam corporis,COULD,Joe,10,DONE
T1564,Distinctio id placeat,SHOULD,Mike,1,TODO
T1565,Et enim inventore id,COULD,Natasha,2,DOING
T1566,Sint a,COULD,Natasha,10,DOING
T1567,Laborum minus voluptatem blanditiis,COULD,Joe,10,DONE
T1568,Veniam commodi eaque,WISH,Natasha,15,TODO
T1569,Vel quis laudantium commodi impedit nisi maiores illo,COULD,Joe,2,TODO
T1570,Ducimus a officia,COULD,Natasha,10,TODO
T1571,Corporis magni,COULD,Natasha,1,DONE
T1572,Reprehenderit iste voluptates neque,SHOULD,Mike,10,DONE
T1573,Dolores nihil repellendus beatae autem commodi ex qui dignissimos,MUST,Joe,15,TODO
T1574,Suscipit placeat odio,COULD,Mike,15,TODO
T1575,Perspiciatis maxime,SHOULD,Joe,15,DONE
T1576,Dignissimos dolorem ex consectetur rem dolorem doloribus tempore,COULD,Mike,10,TODO
T1577,Quasi voluptas recusandae illum quia expedita,COULD,Mike,10,TODO
T1578,Nihil nostrum perferendis,COULD,Natasha,10,TODO
T1579,A ea magni rerum eos soluta labore ipsam,COULD,Joe,10,TODO
T1580,Impedit corporis officiis sint non,SHOULD,Joe,1,TODO
T1581,Veniam ipsa quasi nobis sed voluptate eos,WISH,Joe,2,DONE
T1582,Fugiat error ipsa,COULD,Joe,10,DOING
T1583,Labore accusantium commodi molestiae beatae hic ratione incidunt,SHOULD,Mike,2,DONE
T1584,Esse hic officia,WISH,Joe,1,DONE
T1585,Repellat sapiente animi,COULD,Natasha,2,DONE
T1586,Quas,COULD,Joe,2,DONE
T1587,Dolor reiciendis consequatur ipsam est,COULD,Natasha,2,TODO
T1588,Repellat assumenda odio reprehenderit maiores,COULD,Natasha,15,DONE
T1589,Nisi minima ratione nam fuga quaerat repellendus neque tenetur,WISH,Natasha,1,DOING
T1590,Mollitia eos laboriosam beatae cupiditate et ex,COULD,Natasha,2,DONE
T1591,Soluta eum magnam ducimus autem,COULD,Mike,10,DONE
T1592,Ullam explicabo laudantium ducimus vitae,COULD,Joe,15,TODO
T1593,Suscipit dolore culpa iusto,COULD,Natasha,1,TODO
T1594,Laboriosam minus adipisci aut,COULD,Joe,2,DONE
T1595,Odio laboriosam rem,COULD,Mike,15,DONE
T1596,Similique vitae molestias temporibus mollitia eos repellendus sequi,WISH,Joe,15,DONE
T1597,Enim cumque provident repellat ut eos perspiciatis,MUST,Mike,7,TODO
T1598,Soluta tenetur odit,COULD,Joe,1,DONE
T1599,Veniam ex in consequuntur adipisci sunt voluptatibus ut,COULD,Natasha,10,DONE
T1600,Ab modi quo iure praesentium culpa,COULD,Joe,1,DONE
T1601,Ratione autem,COULD,Joe,1,DONE
T1602,Repudiandae sint est sed,COULD,Joe,10,DONE
T1603,Tempora praesentium,COULD,Mike,10,DONE
T1604,Sint occaecati quam,WISH,Joe,2,DONE
T1605,Quae animi laborum ex asperiores magnam,SHOULD,Joe,15,DONE
T1606,Eveniet excepturi totam provident,MUST,Mike,10,DONE
T1607,Qui molestias voluptatum,WISH,Natasha,15,TODO
T1608,Placeat ducimus in ea cum,COULD,Natasha,3,DONE
T1609,Corporis accusamus itaque,WISH,Joe,7,DOING
T1610,Ullam harum rem,SHOULD,Joe,2,TODO
T1611,Aspernatur inventore quis,SHOULD,Natasha,10,DONE
T1612,Temporibus illo mollitia architecto voluptatum,COULD,Mike,15,DONE
T1613,Molestiae eos unde quidem esse,SHOULD,Joe,2,DONE
T1614,Praesentium id mollitia odit consequuntur,COULD,Mike,10,DONE
T1615,Perspiciatis perferendis velit est ducimus dolores recusandae fugit,SHOULD,Mike,15,DONE
T1616,Ullam aliquid magnam maiores voluptatum laudantium omnis eius,COULD,Joe,15,DONE
T1617,Quas ipsa veritatis consequatur praesentium fugiat,SHOULD,Mike,15,DONE
T1618,Sed minus quis eum,COULD,Joe,15,DONE
T1619,Aspernatur nihil beatae quisquam inventore qui repellat,SHOULD,Joe,15,DONE
T1620,Eos minus autem harum,WISH,Joe,2,DONE
T1621,Explicabo sunt amet fugiat asperiores harum harum,COULD,Joe,1,DONE
T1622,Quis placeat eos mollitia,WISH,Joe,2,DONE
T1623,Aliquam accusantium error veniam nisi sapiente qui,MUST,Natasha,7,DONE
T1624,Asperiores placeat dolores,COULD,Joe,1,DONE
T1625,Corporis maxime placeat excepturi tempora atque quaerat laborum blanditiis ratione,WISH,Mike,15,DOING
T1626,Expedita aliquam vitae aliquid at natus ex excepturi,SHOULD,Mike,15,DONE
T1627,Natus placeat nihil eius nesciunt cupiditate,COULD,Joe,10,DONE
T1628,Necessitatibus accusamus repudiandae illo soluta doloribus ipsam numquam similique officiis,COULD,Joe,10,DONE
T1629,Non soluta cupiditate delectus corporis odit,COULD,Natasha,1,DONE
T1630,Minus cum facilis,WISH,Joe,1,DONE
T1631,Perferendis necessitatibus repellat non eligendi,COULD,Mike,1,DONE
T1632,Sit modi nobis consectetur cumque nesciunt,WISH,Mike,2,DONE
T1633,Voluptatem ratione,COULD,Joe,7,DONE
T1634,Totam similique id eligendi reiciendis quia eius nihil similique,COULD,Natasha,10,TODO
T1635,Placeat vel fuga repellat,SHOULD,Mike,2,TODO
T1636,Quo dolorem tenetur expedita,SHOULD,Natasha,10,DONE
T1637,Iste minus quaerat aliquam quo cum,MUST,Mike,15,DOING
T1638,Fuga culpa perspiciatis,MUST,Natasha,1,DONE
T1639,Voluptas blanditiis adipisci repellat,WISH,Mike,2,DONE
T1640,Cupiditate aliquid nihil sunt molestias,COULD,Joe,1,TODO
T1641,Harum sint ratione ducimus accusantium aperiam eos ipsum praesentium earum,WISH,Joe,10,DONE
T1642,Delectus iusto laborum voluptas culpa,WISH,Joe,10,DONE
T1643,Placeat nobis possimus,WISH,Joe,1,DONE
T1644,Ullam temporibus quisquam molestias ipsa quam vitae enim,WISH,Natasha,2,TODO
T1645,Quisquam libero laudantium incidunt assumenda,SHOULD,Joe,15,DONE
T1646,Rerum velit a autem dolore,WISH,Joe,10,TODO
T1647,Nemo praesentium totam alias nesciunt eum fuga,SHOULD,Mike,10,DONE
T1648,Sit sapiente corporis molestias,COULD,Joe,10,DONE
T1649,Aspernatur esse repellendus aspernatur enim sunt,COULD,Natasha,10,DONE
T1650,Quibusdam iste reprehenderit natus quis suscipit sit qui quia voluptatibus,COULD,Mike,7,DONE
T1651,Nihil quae doloremque minus,WISH,Joe,1,DONE
T1652,Nihil sit dolorem mollitia cupiditate,SHOULD,Joe,2,DONE
T1653,Voluptas explicabo blanditiis eius odit,WISH,Mike,10,DONE
T1654,Cumque ratione quidem facilis autem libero,WISH,Natasha,10,DONE
T1655,Nobis neque ipsum aliquid totam atque,WISH,Joe,15,DONE
T1656,Illum quas enim aut eos illum,COULD,Joe,1,DONE
T1657,Atque dicta doloribus dolorum,WISH,Natasha,1,DONE
T1658,Voluptatum commodi reiciendis consequatur delectus,SHOULD,Mike,15,TODO
T1659,Laudantium dolor soluta veritatis eius perspiciatis voluptatum aliquid,COULD,Natasha,10,DONE
T1660,Suscipit repudiandae delectus dolorum tempora ad reiciendis eveniet,WISH,Natasha,10,DOING
T1661,Voluptates nisi,MUST,Mike,15,TODO
T1662,Laborum doloribus quos ea,COULD,Natasha,10,TODO
T1663,Officiis excepturi ducimus non,WISH,Joe,2,TODO
T1664,Quos deleniti corrupti magni,WISH,Natasha,1,DONE
T1665,Quis hic exercitationem excepturi cupiditate debitis sunt eum ipsa,MUST,Mike,1,DONE
T1666,Repellendus numquam,WISH,Mike,10,DONE
T1667,Temporibus voluptates earum quod,COULD,Joe,1,DONE
T1668,Doloribus pariatur nemo ducimus nam,WISH,Joe,2,DOING
T1669,Qui necessitatibus esse aut,WISH,Joe,1,DONE
T1670,Ipsum accusamus ullam aliquam ut ea,SHOULD,Joe,2,DONE
T1671,Blanditiis quidem adipisci voluptas,SHOULD,Mike,1,DONE
T1672,Quasi culpa quisquam rem mollitia cum,WISH,Joe,10,DONE
T1673,Amet non consectetur molestiae voluptatum,COULD,Natasha,10,DONE
T1674,Qui accusamus,WISH,Joe,10,DONE
T1675,Temporibus at architecto quas harum aliquam distinctio quis ad,WISH,Natasha,2,DONE
T1676,Delectus laboriosam consequuntur similique suscipit beatae,COULD,Natasha,10,DOING
T1677,Saepe nam optio,WISH,Natasha,10,DONE
T1678,Ullam in harum fugit,WISH,Natasha,1,DONE
T1679,Rerum nam eveniet optio minus neque quod veniam eius,WISH,Mike,10,DONE
T1680,Qui reiciendis magnam culpa nihil,COULD,Natasha,10,DONE
T1681,Eum similique voluptatibus odio eos consectetur in,SHOULD,Joe,10,TODO
T1682,Dolorum ullam cumque quis,COULD,Natasha,15,DONE
T1683,Autem cupiditate corrupti dignissimos sed,SHOULD,Joe,10,TODO
T1684,Amet rem,COULD,Mike,2,TODO
T1685,Atque eos aspernatur debitis quisquam,WISH,Natasha,7,DONE
T1686,Accusamus tempore consequatur quam rem natus enim facilis,WISH,Natasha,2,DONE
T1687,Perspiciatis tempora,COULD,Joe,7,DONE
T1688,Deleniti id ducimus iusto nisi quasi alias amet quas voluptatibus,COULD,Natasha,2,TODO
T1689,Fugit ad cumque,SHOULD,Natasha,2,TODO
T1690,Deleniti modi nesciunt harum culpa blanditiis deserunt quos dolore quisquam doloremque,WISH,Natasha,2,DONE
T1691,Inventore eius id quibusdam,WISH,Joe,2,DONE
T1692,Dicta eaque quasi dolorum,COULD,Joe,2,TODO
T1693,Dolore necessitatibus velit dicta itaque recusandae,COULD,Joe,1,DONE
T1694,Quo explicabo repellat modi,SHOULD,Mike,10,TODO
T1695,Perspiciatis temporibus nisi dolore esse deleniti tempora quasi veritatis itaque,COULD,Mike,1,DONE
T1696,Rerum totam illo,WISH,Natasha,10,DONE
T1697,Necessitatibus iure,MUST,Natasha,10,DOING
T1698,Nisi qui,WISH,Joe,15,TODO
T1699,Esse quaerat error,SHOULD,Joe,7,DONE
T1700,Harum deleniti provident nemo neque soluta quibusdam,MUST,Joe,10,DOING
T1701,Atque at,COULD,Mike,1,DONE
T1702,Quam error fuga,WISH,Mike,1,DONE
T1703,Nulla iure deleniti,COULD,Natasha,1,DONE
T1704,Exercitationem eaque sequi eligendi sequi odio perspiciatis,COULD,Natasha,10,DONE
T1705,Sunt perspiciatis incidunt culpa laborum,WISH,Natasha,1,DONE
T1706,Suscipit deserunt nulla,COULD,Joe,15,TODO
T1707,Est occaecati eos libero at ratione,MUST,Natasha,15,DONE
T1708,Eos laboriosam aspernatur cupiditate totam,MUST,Natasha,10,DONE
T1709,Voluptates ut labore vitae sunt ipsam sit,MUST,Joe,10,DONE
T1710,Adipisci numquam minus sint quam,WISH,Joe,1,DONE
T1711,Nobis consequatur dolores praesentium quo,WISH,Joe,1,DOING
T1712,Nemo delectus tenetur fuga,COULD,Joe,2,TODO
T1713,Suscipit autem consequuntur possimus perferendis iste dolorem et nostrum necessitatibus,COULD,Natasha,10,DOING
T1714,Assumenda vero,COULD,Joe,15,DONE
T1715,Ut ex sunt sunt porro,COULD,Mike,2,DONE
T1716,Quos nobis commodi accusantium,WISH,Joe,10,DOING
T1717,Odio dolore,SHOULD,Joe,10,DONE
T1718,Vitae consequuntur inventore,WISH,Joe,15,DONE
T1719,Itaque corporis voluptatem placeat vitae,COULD,Natasha,15,DONE
T1720,Est impedit accusamus dolores mollitia magni rem enim,COULD,Mike,2,DOING
T1721,Architecto laborum inventore,WISH,Mike,1,DONE
T1722,Iure temporibus,SHOULD,Natasha,15,DONE
T1723,Voluptatum nesciunt quibusdam numquam quis cumque reiciendis facilis,WISH,Mike,2,DONE
T1724,Quasi sint accusamus nihil impedit officiis rerum,MUST,Joe,10,DONE
T1725,Dolor soluta voluptatibus dicta quas sequi labore magni non labore,COULD,Joe,2,DONE
T1726,Molestiae iure vel ex,SHOULD,Joe,1,DONE
T1727,Ea sapiente ut dolore possimus maxime accusamus nemo,SHOULD,Joe,10,TODO
T1728,Repellat totam exercitationem sint odit assumenda doloribus voluptatibus,WISH,Natasha,10,DONE
T1729,Illum labore quibusdam itaque in in iure sit delectus,WISH,Natasha,2,DONE
T1730,Excepturi veritatis,MUST,Natasha,2,DOING
T1731,Repellat dolor dolores,SHOULD,Joe,2,DONE
T1732,Consequuntur beatae repellat aliquid assumenda,MUST,Mike,10,DONE
T1733,Culpa officiis maiores ducimus quae nobis,MUST,Natasha,7,DONE
T1734,Quisquam sit tenetur earum cupiditate facilis,SHOULD,Natasha,7,DONE
T1735,Voluptatem illum magnam culpa laudantium facere,COULD,Mike,10,DONE
T1736,Nobis incidunt earum tempora atque veniam molestiae,SHOULD,Natasha,10,DONE
T1737,Maxime debitis debitis rerum at voluptatibus,COULD,Joe,10,DONE
T1738,Fuga commodi soluta distinctio officiis possimus,COULD,Natasha,2,TODO
T1739,Quos tempora nostrum ratione quaerat reprehenderit earum ipsum,COULD,Natasha,10,DONE
T1740,Quas cupiditate quidem,SHOULD,Joe,3,DONE
T1741,Ab consequuntur et occaecati quia,WISH,Mike,15,DONE
T1742,Eos rem neque nostrum tempore nemo modi,MUST,Natasha,1,DONE
T1743,Laudantium eligendi sed,COULD,Natasha,2,DONE
T1744,Aspernatur voluptates saepe,WISH,Joe,10,DONE
T1745,Ex repellat quod sed labore molestiae dolor maiores assumenda officiis,COULD,Joe,7,DONE
T1746,Voluptatum perferendis dignissimos maxime,COULD,Joe,15,DONE
T1747,Eligendi numquam porro rerum,WISH,Natasha,2,TODO
T1748,Soluta dolor fugiat cupiditate odio similique,COULD,Natasha,2,DONE
T1749,Itaque sapiente harum hic incidunt vel vel,SHOULD,Joe,10,DONE
T1750,Laboriosam voluptatem quibusdam nobis,SHOULD,Mike,15,DONE
T1751,Quos dignissimos fugiat cum facere,COULD,Natasha,10,DONE
T1752,Saepe atque impedit quo praesentium perspiciatis aspernatur,SHOULD,Natasha,1,TODO
T1753,Accusamus blanditiis molestiae eveniet,COULD,Joe,10,DONE
T1754,Ullam ut expedita nesciunt accusantium,SHOULD,Joe,1,DONE
T1755,Beatae laudantium nobis recusandae odio unde eaque,MUST,Natasha,15,TODO
T1756,Sunt praesentium labore reprehenderit veritatis odio quaerat recusandae quod,COULD,Natasha,7,DONE
T1757,Sint laudantium maxime deleniti error minus,COULD,Joe,10,DONE
T1758,Sequi doloremque cumque quos,COULD,Natasha,15,DONE
T1759,Quia dicta neque ipsam eligendi aperiam,COULD,Joe,2,DONE
T1760,Vel placeat officia consequuntur unde ad,WISH,Joe,10,DOING
T1761,Fugit cumque nesciunt,COULD,Joe,10,DONE
T1762,Praesentium necessitatibus dicta,SHOULD,Joe,2,DOING
T1763,Minus officia dolores,SHOULD,Joe,10,DOING
T1764,Quibusdam qui natus,COULD,Joe,10,DONE
T1765,Labore earum omnis earum,COULD,Natasha,10,DONE
